party,date,text,cmp_code,eu_code
43320,199910,"A special role is played by a quantitatively sufficient and high-quality supply of apprenticeships, as called for in the apprenticeship initiative of the SP and trade unions.",403,NA
43320,199910,2 The ecological transformation is an opportunity for the environment and for Switzerland as a workplace: let's take advantage of it!,NA,NA
43320,199910,"Growing social problems and high unemployment, together with social cuts, have tended to marginalize environmental concerns.",501,NA
43320,199910,"For those who are oriented toward short-term returns, there is a contradiction between economic and environmental interests.",501,NA
43320,199910,"What we want is an economy at the service of people, not people at the service of the economy.",416,NA
43320,199910,"In this context, the ecological restructuring of the economy offers the opportunity to create additional jobs within the framework of an innovative and growth-oriented economic policy and",701,NA
43320,199910,", at the same time, to make an important contribution to the careful use of scarce resources.",416,NA
43320,199910,"For the SP, it is therefore clear that the ecological restructuring of our economy must begin immediately!",416,NA
43320,199910,The demands of the SP:,NA,NA
43320,199910,1. Switzerland reforms its tax system according to ecological principles (ecological tax reform).,416,NA
43320,199910,"Energy consumption is taxed, which creates an incentive to use energy sparingly and efficiently.",416,NA
43320,199910,2. the energy levy decision (EAB) - created under the pressure of the solar initiative must be consistently designed and enforced.,416,NA
43320,199910,"The levies on non-renewable energies (nuclear power, fossil fuels) generate CHF 800 million annually, which are used as an investment bonus for renewable energies, for rational and intelligent energy use and for the renewal of hydropower.",416,NA
43320,199910,"In this way, we will achieve - the creation of 30,000 jobs, - the",701,NA
43320,199910,"nationwide spread of future-proof technologies (technology effect), - the",411,NA
43320,199910,"opening up of new occupational fields (qualification effect), - the",411,NA
43320,199910,more efficient use of energy (sustainability effect),411,NA
43320,199910,"For the SP, the implementation of the EAB is a prerequisite for the approval of the liberalization of the electricity market.",416,NA
43320,199910,3 Switzerland is phasing out nuclear power as quickly as possible and is pushing ahead with replacement by renewable energies and rational energy use (e.g. systematic promotion of the Minergie standard).,416,NA
43320,199910,The energy levy resolution is needed to finance these measures.,416,NA
43320,199910,Consumption of non-renewable energy sources will be halved in the long term.,416,NA
43320,199910,A new constitutional provision opens the door to an ecological tax reform .,416,NA
43320,199910,4 Switzerland implements a sustainable transport policy.,416,NA
43320,199910,This requires the following measures: -,416,NA
43320,199910,"the financing of public transport, especially regional transport, through fuel duty revenues (adjustment of the corresponding earmarking),",416,NA
43320,199910,"- a rail innovation program and favorable offers in rail transport to bring detour heavy traffic onto the rails,",411,NA
43320,199910,- the reduction of energy consumption and emissions in private transport.,416,NA
43320,199910,5. Switzerland needs a nationwide coordination to avoid unnecessary sources of electrosmog (e.g. mobile phone antennas).,501,NA
43320,199910,The burden of proof of non-hazardousness must be on the operators.,501,NA
43320,199910,3. fiscal and tax policy in the service of full employment and justice,NA,NA
43320,199910,"In the 1990s, under the pretext of globalization and recession, the bourgeoisie began with growing aggressiveness to question basic state functions and redistributive functions.",403,NA
43320,199910,"More and more brazenly, they defend the tax privileges of the rich and even demand new ones.",503,NA
43320,199910,"The SP, on the other hand, values a functioning state that continues to fully guarantee social security and public services",504,NA
43320,199910,and that finances itself as fairly as possible.,503,NA
43320,199910,"Without falling into the trap of bourgeois austerity hysteria, it is therefore also committed to restoring the federal finances and limiting the debt ratio.",303,NA
43320,199910,"Such efforts must be expenditure- and revenue-driven and must not slow down the economy,",410,NA
43320,199910,because a growing economy is the best means for healthy finances.,410,NA
43320,199910,The demands of the SP:,NA,NA
43320,199910,1. the Confederation makes savings where it is possible without major problems and where it also makes sense:,303,NA
43320,199910,"in product-linked subsidies and market support for conventional agriculture,",703,NA
43320,199910,"in road construction, in",411,NA
43320,199910,"civil defense and, of course, in national defense.",105,NA
43320,199910,"The halving of national defense spending alone, as called for by the SP, will bring about a reduction of around CHF 1.8 billion, of which around CHF 600 million should be used directly as savings potential.",105,NA
